mz,int,formula
635.270913,12.1,C32H44O13
637.047122,69.4,C29H18O17
637.068251,172.4,C26H22O19
637.083507,131.4,C30H22O16
637.104636,221.1,C27H26O18
637.119892,95.3,C31H26O15
637.141022,168.6,C28H30O17
637.156278,53.4,C32H30O14
637.177407,162.2,C29H34O16
637.192663,10.1,C33H34O13
637.213792,124,C30H38O15
637.229049,7.1,C34H38O12
637.250178,34.8,C31H42O14
639.026386,9.5,C28H16O18
639.047515,40.8,C25H20O20
639.062772,141.3,C29H20O17
639.083901,158.6,C26H24O19
639.099157,148.5,C30H24O16
639.120286,146,C27H28O18
639.135543,100.1,C31H28O15
639.156672,132.1,C28H32O17
639.171928,74.6,C32H32O14
639.193057,125.7,C29H36O16
639.208313,41.4,C33H36O13
639.229443,63.9,C30H40O15
639.244699,12.1,C34H40O12
640.058021,10,C28H19N1O17
641.042036,69.3,C28H18O18
641.063165,64.7,C25H22O20
641.078422,198.9,C29H22O17
641.099551,123,C26H26O19
641.114807,171.1,C30H26O16
641.135936,99.9,C27H30O18
641.151192,123.7,C31H30O15
641.172322,79.9,C28H34O17
641.187578,98.5,C32H34O14
641.208707,55.1,C29H38O16
641.223963,55.8,C33H38O13
641.260349,2.7,C34H42O12
643.021301,4.1,C27H16O19
643.057686,150.4,C28H20O18
643.078816,48.9,C25H24O20
643.094072,237.6,C29H24O17
643.115201,60.3,C26H28O19
643.130457,154.6,C30H28O16
643.151586,36.1,C27H32O18
643.166843,128.2,C31H32O15
643.187972,18,C28H36O17
643.203228,108.2,C32H36O14
643.239613,52.9,C33H40O13
643.275999,13.6,C34H44O12
644.125706,10.5,C29H27N1O16
645.036951,29.7,C27H18O19
645.052207,6.7,C31H18O16
645.073336,222.7,C28H22O18
645.094465,29,C25H26O20
645.109722,226,C29H26O17
645.146107,181.9,C30H30O16
645.182493,145.7,C31H34O15
645.218878,101.3,C32H38O14
645.255263,38.1,C33H42O13
647.052601,104.9,C27H20O19
647.067857,25.7,C31H20O16
647.088986,227.1,C28H24O18
647.104243,13,C32H24O15
647.125372,197.2,C29H28O17
647.161757,171.2,C30H32O16
647.198143,150.7,C31H36O15
647.234528,95.6,C32H40O14
647.270913,12.7,C33H44O13
648.120621,22.3,C28H27N1O17
649.031865,3.7,C26H18O20
649.047122,23.9,C30H18O17
649.068251,160.2,C27H22O19
649.083507,75.5,C31H22O16
649.104636,221.2,C28H26O18
649.119892,26.9,C32H26O15
649.141022,178,C29H30O17
649.156278,15.5,C33H30O14
649.177407,150.4,C30H34O16
649.192663,5.1,C34H34O13
649.213792,137.9,C31H38O15
649.250178,58.1,C32H42O14
650.136271,11.3,C28H29N1O17
651.026386,3,C29H16O18
651.047515,43.6,C26H20O20
651.062772,82.6,C30H20O17
651.083901,167,C27H24O19
651.099157,96.5,C31H24O16
651.120286,157.2,C28H28O18
651.135543,54.1,C32H28O15
651.156672,147.8,C29H32O17
651.171928,28.4,C33H32O14
651.193057,130.1,C30H36O16
651.208313,11.4,C34H36O13
651.229443,74.9,C31H40O15
651.265828,4.1,C32H44O14
653.042036,55.7,C29H18O18
653.063165,67.2,C26H22O20
653.078422,138.7,C30H22O17
653.099551,129,C27H26O19
653.114807,116.7,C31H26O16
653.135936,110.5,C28H30O18
653.151192,89.4,C32H30O15
653.172322,114.2,C29H34O17
653.187578,47.3,C33H34O14
653.208707,82.1,C30H38O16
653.223963,17.8,C34H38O13
653.245093,21,C31H42O15
653.260349,4.5,C35H42O12
655.057686,132.8,C29H20O18
655.078816,74.6,C26H24O20
655.094072,170.7,C30H24O17
655.115201,99.4,C27H28O19
655.130457,120,C31H28O16
655.151586,71.8,C28H32O18
655.166843,103,C32H32O15
655.187972,57.3,C29H36O17
655.203228,65.6,C33H36O14
655.224357,21.5,C30H40O16
655.239613,21.7,C34H40O13
655.260742,1.7,C31H44O15
657.036951,13.7,C28H18O19
657.05808,5.2,C25H22O21
657.073336,172.7,C29H22O18
657.094465,56.3,C26H26O20
657.109722,163.5,C30H26O17
657.130851,56.3,C27H30O19
657.146107,127.6,C31H30O16
657.167236,29.4,C28H34O18
657.182493,96.5,C32H34O15
657.203622,5.5,C29H38O17
657.218878,74.8,C33H38O14
657.255263,30.3,C34H42O13
659.052601,99.5,C28H20O19
659.088986,198.7,C29H24O18
659.125372,160.3,C30H28O17
659.146501,10,C27H32O19
659.161757,133.8,C31H32O16
659.198143,109.8,C32H36O15
659.234528,81.5,C33H40O14
659.270913,8,C34H44O13
660.084235,21.7,C28H23N1O18
661.031865,6,C27H18O20
661.047122,6.4,C31H18O17
661.068251,155.6,C28H22O19
661.083507,22,C32H22O16
661.104636,180.3,C29H26O18
661.141022,146.2,C30H30O17
661.177407,122.6,C31H34O16
661.213792,112.3,C32H38O15
661.250178,58.8,C33H42O14
663.047515,39.3,C27H20O20
663.062772,46.5,C31H20O17
663.083901,166.2,C28H24O19
663.099157,44.5,C32H24O16
663.120286,158.5,C29H28O18
663.135543,13.7,C33H28O15
663.156672,139.2,C30H32O17
663.171928,4.8,C34H32O14
663.193057,127.9,C31H36O16
663.208313,6.8,C35H36O13
663.229443,74.5,C32H40O15
663.265828,15.2,C33H44O14
665.042036,22.6,C30H18O18
665.063165,85.5,C27H22O20
665.078422,88.1,C31H22O17
665.099551,161.2,C28H26O19
665.114807,67.1,C32H26O16
665.135936,132.7,C29H30O18
665.151192,15,C33H30O15
665.172322,128,C30H34O17
665.187578,10.9,C34H34O14
665.208707,93.9,C31H38O16
665.223963,3.5,C35H38O13
665.245093,42.7,C32H42O15
667.04243,7.6,C26H20O21
667.057686,82.4,C30H20O18
667.078816,94.4,C27H24O20
667.094072,114,C31H24O17
667.115201,114.8,C28H28O19
667.130457,86.8,C32H28O16
667.151586,97.4,C29H32O18
667.166843,55.1,C33H32O15
667.187972,78.4,C30H36O17
667.203228,17.6,C34H36O14
667.224357,54.7,C31H40O16
667.239613,11.9,C35H40O13
667.260742,4.5,C32H44O15
669.036951,18,C29H18O19
669.05808,6,C26H22O21
669.073336,123.4,C30H22O18
669.094465,85.7,C27H26O20
669.109722,124.9,C31H26O17
669.130851,70.1,C28H30O19
669.146107,95.1,C32H30O16
669.167236,51.1,C29H34O18
669.182493,66.5,C33H34O15
669.203622,36.3,C30H38O17
669.218878,50.5,C34H38O14
669.255263,8.4,C35H42O13
671.052601,74.9,C29H20O19
671.07373,13.4,C26H24O21
671.088986,155.5,C30H24O18
671.110116,57,C27H28O20
671.125372,127.7,C31H28O17
671.146501,17.2,C28H32O19
671.161757,101.3,C32H32O16
671.182886,6.5,C29H36O18
671.198143,82.4,C33H36O15
671.219272,1.7,C30H40O17
671.234528,60.1,C34H40O14
671.270913,14.6,C35H44O13
673.031865,2.5,C28H18O20
673.068251,120.2,C29H22O19
673.104636,162.9,C30H26O18
673.141022,132.4,C31H30O17
673.177407,103.8,C32H34O16
673.213792,93.3,C33H38O15
673.250178,43.9,C34H42O14
673.286563,2.5,C35H46O13
675.047515,29.1,C28H20O20
675.062772,16.6,C32H20O17
675.083901,142.4,C29H24O19
675.099157,11.4,C33H24O16
675.120286,140.1,C30H28O18
675.135543,3,C34H28O15
675.156672,113.9,C31H32O17
675.193057,109.2,C32H36O16
675.229443,79.8,C33H40O15
675.265828,12.3,C34H44O14
675.302213,2.1,C35H48O13
677.042036,5.6,C31H18O18
677.063165,61.3,C28H22O20
677.078422,44.5,C32H22O17
677.099551,141.9,C29H26O19
677.114807,24,C33H26O16
677.135936,118,C30H30O18
677.151192,3.7,C34H30O15
677.172322,99.9,C31H34O17
677.187578,5.7,C35H34O14
677.208707,90.6,C32H38O16
677.245093,49.6,C33H42O15
679.04243,1.9,C27H20O21
679.057686,54.6,C31H20O18
679.078816,98.9,C28H24O20
679.094072,69.2,C32H24O17
679.115201,116.2,C29H28O19
679.130457,31.1,C33H28O16
679.151586,94.4,C30H32O18
679.166843,7.6,C34H32O15
679.187972,92.4,C31H36O17
679.203228,8.7,C35H36O14
679.224357,59.7,C32H40O16
679.260742,13.7,C33H44O15
681.036951,11,C30H18O19
681.05808,13,C27H22O21
681.073336,82.7,C31H22O18
681.094465,84.8,C28H26O20
681.109722,78.3,C32H26O17
681.130851,85.8,C29H30O19
681.146107,50.5,C33H30O16
681.167236,87.2,C30H34O18
681.182493,24.3,C34H34O15
681.203622,70,C31H38O17
681.218878,13.8,C35H38O14
681.240007,19.8,C32H42O16
683.052601,62.3,C30H20O19
683.07373,24.7,C27H24O21
683.088986,104.4,C31H24O18
683.110116,57,C28H28O20
683.125372,95,C32H28O17
683.146501,56.1,C29H32O19
683.161757,50.5,C33H32O16
683.182886,37.2,C30H36O18
683.198143,42,C34H36O15
683.219272,14,C31H40O17
683.234528,18.5,C35H40O14
685.031865,2,C29H18O20
685.068251,101,C30H22O19
685.08938,19.2,C27H26O21
685.104636,106.2,C31H26O18
685.125765,30.9,C28H30O20
685.141022,90.3,C32H30O17
685.162151,11.9,C29H34O19
685.177407,73.3,C33H34O16
685.198536,2.7,C30H38O18
685.213792,55.8,C34H38O15
685.250178,16.5,C35H42O14
687.047515,20.6,C29H20O20
687.083901,121.7,C30H24O19
687.120286,118.7,C31H28O18
687.156672,99.1,C32H32O17
687.193057,83.1,C33H36O16
687.229443,59,C34H40O15
687.265828,7.6,C35H44O14
688.115535,10.3,C30H27N1O18
689.063165,53.7,C29H22O20
689.078422,9.2,C33H22O17
689.099551,133.3,C30H26O19
689.114807,4.8,C34H26O16
689.135936,102.3,C31H30O18
689.172322,100.7,C32H34O17
689.208707,74.2,C33H38O16
689.245093,47.5,C34H42O15
691.04243,5.7,C28H20O21
691.057686,8.4,C32H20O18
691.078816,82.9,C29H24O20
691.094072,26.5,C33H24O17
691.115201,119.1,C30H28O19
691.130457,14.5,C34H28O16
691.151586,94.4,C31H32O18
691.166843,1.7,C35H32O15
691.187972,94.6,C32H36O17
691.224357,69,C33H40O16
691.260742,21.8,C34H44O15
693.05808,4.8,C28H22O21
693.073336,41.5,C32H22O18
693.094465,91.7,C29H26O20
693.109722,45.6,C33H26O17
693.130851,88.9,C30H30O19
693.146107,19.7,C34H30O16
693.167236,80.9,C31H34O18
693.182493,12.6,C35H34O15
693.203622,65.8,C32H38O17
693.218878,3.8,C36H38O14
693.240007,26.2,C33H42O16
695.052601,28.8,C31H20O19
695.07373,28.5,C28H24O21
695.088986,63.7,C32H24O18
695.110116,68.1,C29H28O20
695.125372,41,C33H28O17
695.146501,59,C30H32O19
695.161757,20.8,C34H32O16
695.182886,44.2,C31H36O18
695.198143,12.2,C35H36O15
695.219272,32.9,C32H40O17
695.234528,2.4,C36H40O14
696.084235,9.3,C31H23N1O18
697.031865,1.7,C30H18O20
697.068251,65.8,C31H22O19
697.08938,17.3,C28H26O21
697.104636,92.3,C32H26O18
697.125765,45.5,C29H30O20
697.141022,54.8,C33H30O17
697.162151,28.5,C30H34O19
697.177407,32,C34H34O16
697.198536,20.5,C31H38O18
697.213792,25,C35H38O15
697.234922,3.1,C32H42O17
697.250178,4.1,C36H42O14
699.047515,12,C30H20O20
699.083901,83.4,C31H24O19
699.10503,8.8,C28H28O21
699.120286,80.4,C32H28O18
699.141415,12.7,C29H32O20
699.156672,59.6,C33H32O17
699.193057,47.6,C34H36O16
699.229443,18.6,C35H40O15
699.265828,4.1,C36H44O14
700.07915,2.8,C30H23N1O19
701.063165,37.9,C30H22O20
701.099551,102.4,C31H26O19
701.12068,2.4,C28H30O21
701.135936,61.2,C32H30O18
701.172322,67,C33H34O17
701.208707,57.5,C34H38O16
701.245093,23.3,C35H42O15
701.281478,1.7,C36H46O14
702.0948,4.9,C30H25N1O19
703.078816,75.3,C30H24O20
703.115201,101.6,C31H28O19
703.151586,80.7,C32H32O18
703.187972,68.5,C33H36O17
703.224357,67.8,C34H40O16
703.260742,12.1,C35H44O15
705.05808,12.5,C29H22O21
705.073336,17.6,C33H22O18
705.094465,82.5,C30H26O20
705.109722,17.3,C34H26O17
705.130851,73.2,C31H30O19
705.146107,1.6,C35H30O16
705.167236,62.5,C32H34O18
705.182493,2,C36H34O15
705.203622,62.9,C33H38O17
705.240007,36.2,C34H42O16
705.276393,9.5,C35H46O15
706.168358,2.5,C24H37N1O23
707.07373,33.5,C29H24O21
707.088986,35.9,C33H24O18
707.110116,74.6,C30H28O20
707.125372,21.7,C34H28O17
707.146501,72.6,C31H32O19
707.161757,5.5,C35H32O16
707.182886,57,C32H36O18
707.219272,39.8,C33H40O17
707.255657,10.7,C34H44O16
709.068251,33.2,C32H22O19
709.08938,36.3,C29H26O21
709.104636,51.7,C33H26O18
709.125765,31.3,C30H30O20
709.141022,29,C34H30O17
709.162151,37,C31H34O19
709.177407,6.2,C35H34O16
709.198536,26.3,C32H38O18
709.213792,1.7,C36H38O15
709.234922,6.4,C33H42O17
709.250178,2.2,C37H42O14
711.083901,50.4,C32H24O19
711.10503,16.2,C29H28O21
711.120286,48,C33H28O18
711.141415,35,C30H32O20
711.156672,26.7,C34H32O17
711.177801,13.1,C31H36O19
711.193057,14.7,C35H36O16
711.214186,7.8,C32H40O18
711.229443,11.6,C36H40O15
713.063165,23.2,C31H22O20
713.099551,70,C32H26O19
713.12068,5.1,C29H30O21
713.135936,43.3,C33H30O18
713.172322,33.5,C34H34O17
713.193451,1.9,C31H38O19
713.208707,23.1,C35H38O16
713.281478,2.7,C37H46O14
715.078816,58.9,C31H24O20
715.094072,3.3,C35H24O17
715.115201,75.9,C32H28O19
715.151586,46.5,C33H32O18
715.187972,31.4,C34H36O17
715.224357,24.3,C35H40O16
715.260742,4,C36H44O15
717.05808,7.6,C30H22O21
717.073336,3.6,C34H22O18
717.094465,70.9,C31H26O20
717.130851,54.5,C32H30O19
717.167236,51.3,C33H34O18
717.203622,35.7,C34H38O17
717.240007,23.4,C35H42O16
717.276393,4.5,C36H46O15
719.052601,5.6,C33H20O19
719.07373,31.4,C30H24O21
719.088986,14.5,C34H24O18
719.110116,55.6,C31H28O20
719.125372,3,C35H28O17
719.146501,63.9,C32H32O19
719.182886,52.2,C33H36O18
719.219272,32,C34H40O17
721.068251,12.8,C33H22O19
721.08938,27,C30H26O21
721.104636,18.9,C34H26O18
721.125765,39.1,C31H30O20
721.141022,9.4,C35H30O17
721.162151,42.2,C32H34O19
721.177407,1.6,C36H34O16
721.198536,38,C33H38O18
721.234922,12,C34H42O17
721.271307,2.3,C35H46O16
722.099885,2,C33H25N1O18
723.047515,1.9,C32H20O20
723.083901,24.9,C33H24O19
723.10503,29.4,C30H28O21
723.120286,11,C34H28O18
723.141415,18.5,C31H32O20
723.156672,12.5,C35H32O17
723.177801,6.7,C32H36O19
723.193057,5.7,C36H36O16
723.214186,16.5,C33H40O18
723.229443,1.7,C37H40O15
725.063165,18.6,C32H22O20
725.084295,5,C29H26O22
725.099551,53.3,C33H26O19
725.12068,12.1,C30H30O21
725.135936,26.1,C34H30O18
725.157066,5.9,C31H34O20
725.172322,10.2,C35H34O17
725.208707,10.2,C36H38O16
727.078816,41.5,C32H24O20
727.115201,47.6,C33H28O19
727.13633,4.5,C30H32O21
727.151586,35.6,C34H32O18
727.172715,4.5,C31H36O20
727.187972,6.9,C35H36O17
727.224357,14.1,C36H40O16
727.260742,2.7,C37H44O15
729.05808,11.2,C31H22O21
729.073336,4,C35H22O18
729.094465,51.7,C32H26O20
729.130851,53.6,C33H30O19
729.167236,25.3,C34H34O18
729.203622,27.5,C35H38O17
729.240007,19.2,C36H42O16
731.052601,3.2,C34H20O19
731.07373,27.2,C31H24O21
731.110116,44,C32H28O20
731.146501,29.4,C33H32O19
731.182886,32.1,C34H36O18
731.219272,16.9,C35H40O17
733.08938,40.3,C31H26O21
733.104636,2.4,C35H26O18
733.125765,35.5,C32H30O20
733.162151,29.9,C33H34O19
733.198536,25.1,C34H38O18
733.234922,13.4,C35H42O17
733.271307,5.4,C36H46O16
735.068645,5.6,C30H24O22
735.083901,9.5,C34H24O19
735.10503,21.7,C31H28O21
735.120286,7.8,C35H28O18
735.141415,30.1,C32H32O20
735.156672,4.3,C36H32O17
735.177801,20.6,C33H36O19
735.214186,8.3,C34H40O18
735.250572,7,C35H44O17
737.063165,6.1,C33H22O20
737.084295,14.9,C30H26O22
737.099551,30.9,C34H26O19
737.12068,22.9,C31H30O21
737.135936,19.7,C35H30O18
737.157066,21.5,C32H34O20
737.172322,4.5,C36H34O17
737.193451,10.6,C33H38O19
737.229836,5.5,C34H42O18
739.078816,14.9,C33H24O20
739.099945,2.8,C30H28O22
739.115201,21.9,C34H28O19
739.13633,15.9,C31H32O21
739.151586,14.9,C35H32O18
739.172715,9.6,C32H36O20
739.187972,6.2,C36H36O17
739.224357,2.6,C37H40O16
741.05808,3.5,C32H22O21
741.094465,33.9,C33H26O20
741.115595,2,C30H30O22
741.130851,19.4,C34H30O19
741.167236,10.7,C35H34O18
741.203622,11.7,C36H38O17
741.240007,3.6,C37H42O16
741.276393,3.2,C38H46O15
743.07373,14.4,C32H24O21
743.146501,21.7,C34H32O19
743.182886,11.5,C35H36O18
743.219272,14,C36H40O17
743.255657,4.5,C37H44O16
745.068251,1.7,C35H22O19
745.08938,18.9,C32H26O21
745.125765,40,C33H30O20
745.162151,20,C34H34O19
745.198536,15.6,C35H38O18
745.234922,12.3,C36H42O17
747.083901,3,C35H24O19
747.10503,25.3,C32H28O21
747.141415,16.3,C33H32O20
747.156672,2.7,C37H32O17
747.177801,16.8,C34H36O19
747.214186,16.9,C35H40O18
747.250572,12.7,C36H44O17
749.084295,13.7,C31H26O22
749.12068,25.1,C32H30O21
749.157066,17.3,C33H34O20
749.193451,10.6,C34H38O19
751.078816,3,C34H24O20
751.099945,9.9,C31H28O22
751.115201,10.3,C35H28O19
751.13633,8,C32H32O21
751.172715,8.3,C33H36O20
751.187972,1.6,C37H36O17
751.209101,10.5,C34H40O19
753.094465,20.4,C34H26O20
753.130851,14.4,C35H30O19
753.15198,4.3,C32H34O21
753.167236,5.5,C36H34O18
753.188365,5.9,C33H38O20
755.07373,12.9,C33H24O21
755.110116,17.2,C34H28O20
755.146501,15.1,C35H32O19
755.182886,4.8,C36H36O18
757.08938,20.9,C33H26O21
757.125765,28.8,C34H30O20
757.162151,14,C35H34O19
757.198536,11.6,C36H38O18
757.234922,6.4,C37H42O17
757.271307,4.1,C38H46O16
759.10503,12.1,C33H28O21
759.141415,13.2,C34H32O20
759.177801,19.3,C35H36O19
759.214186,7.9,C36H40O18
759.250572,8.3,C37H44O17
759.286957,2.9,C38H48O16
761.084295,12.7,C32H26O22
761.12068,24.5,C33H30O21
761.157066,17.4,C34H34O20
761.229836,13.2,C36H42O18
761.266222,4.4,C37H46O17
762.131185,1.6,C36H29N1O18
763.078816,5,C35H24O20
763.099945,11.3,C32H28O22
763.115201,9.2,C36H28O19
763.13633,6.9,C33H32O21
763.209101,11.9,C35H40O19
765.094465,13.9,C35H26O20
765.130851,2.5,C36H30O19
765.188365,6.6,C34H38O20
765.224751,5.6,C35H42O19
767.131245,9.1,C32H32O22
767.16763,4.6,C33H36O21
767.182886,3.4,C37H36O18
769.08938,5.5,C34H26O21
769.125765,23.2,C35H30O20
769.162151,15.2,C36H34O19
769.198536,3.6,C37H38O18
769.271307,2,C39H46O16
771.10503,9.3,C34H28O21
771.141415,11.1,C35H32O20
771.177801,2.6,C36H36O19
773.084295,3,C33H26O22
773.12068,5.7,C34H30O21
773.193451,9,C36H38O19
773.229836,7.1,C37H42O18
775.078816,2.3,C36H24O20
775.099945,11.6,C33H28O22
775.13633,12.5,C34H32O21
775.172715,8.3,C35H36O20
777.079209,2.6,C32H26O23
777.130851,3.3,C37H30O19
777.224751,4.6,C36H42O19
777.261136,1.5,C37H46O18
779.131245,2.6,C33H32O22
779.16763,5.3,C34H36O21
779.182886,3.4,C38H36O18
779.240401,2.1,C36H44O19
781.08938,2.8,C35H26O21
781.125765,3.6,C36H30O20
783.10503,10.1,C35H28O21
783.126159,3.6,C32H32O23
783.214186,3.5,C38H40O18
783.250572,2,C39H44O17
785.084295,5,C34H26O22
785.193451,5,C37H38O19
787.099945,12.5,C34H28O22
787.172715,4.5,C36H36O20
787.242984,2.2,C42H44O13S1
791.094859,5,C33H28O23
791.131245,10.5,C34H32O22
791.204015,3,C36H40O20
795.123657,1.9,C37H32O18S1
795.214186,3.4,C39H40O18
797.193451,2.1,C38H38O19
799.209101,5.1,C38H40O19
801.15198,4.4,C36H34O21
803.110116,3.2,C38H28O20
803.201514,3.5,C41H40O15S1
803.240401,2,C38H44O19
805.08938,3.6,C37H26O21
805.162151,2,C39H34O19
807.235315,1.6,C37H44O20
809.084295,4.9,C36H26O22
813.115595,9.8,C36H30O22
813.15198,4.1,C37H34O21
813.222249,1.6,C43H42O14S1
815.094859,3,C35H28O23
815.131245,6.6,C36H32O22
815.16763,8.5,C37H36O21
817.256051,1.8,C39H46O19
825.188365,2.5,C39H38O20
825.224751,2.7,C40H42O19
855.162545,2.2,C39H36O22
