mz,int,formula
413.198581,10875901,C24H30O6
414.041125,7722242,C15H14O13 13C1
414.056443,5678343,C19H14O10 13C1
414.077497,17290510,C16H18O12 13C1
414.092793,8353042,C20H18O9 13C1
414.113917,19649816,C17H22O11 13C1
414.129182,7755037,C21H22O8 13C1
414.150291,12866851,C18H26O10 13C1
414.16554,8041768,C22H26O7 13C1
415.017039,11154988,C15H12O14
415.029939,8738351,C19H12O11
415.032299,21108272,C19H12O11
415.053444,62772792,C16H16O13
415.068693,47044156,C20H16O10
415.089823,57857600,C17H20O12
415.105071,46782024,C21H20O9
415.108385,7935559,C14H24O14
415.126199,42653260,C18H24O11
415.14147,47961680,C22H24O8
415.16261,13522520,C19H28O10
415.177863,31315548,C23H28O7
415.214203,8074855,C24H32O6
416.035569,4140894,C18H12O11 13C1
416.056768,8845156,C15H16O13 13C1
416.063976,10311526,C19H15N1O10
416.072044,9320297,C19H16O10 13C1
416.093161,10778479,C16H20O12 13C1
416.100343,6969201,C20H19N1O9
416.10842,10246003,C20H20O9 13C1
416.129544,8255354,C17H24O11 13C1
416.136659,6023036,C21H23N1O8
416.144837,12425086,C21H24O8 13C1
416.181178,7395209,C22H28O7 13C1
417.011596,7919743,C18H10O12
417.032734,15440005,C15H14O14
417.045536,11352201,C19H14O11
417.047961,45930632,C19H14O11
417.069098,34232464,C16H18O13
417.084358,62642324,C20H18O10
417.087698,7239829,C13H22O15
417.099532,6748313,C24H18O7
417.105498,21846170,C17H22O12
417.120738,71358624,C21H22O9
417.124135,6101152,C14H26O14
417.141861,9377957,C18H26O11
417.157132,68212904,C22H26O8
417.19353,30267572,C23H30O7
418.043253,7657899,C18H13N1O11
418.051343,8944045,C18H14O11 13C1
418.072541,5900724,C15H18O13 13C1
418.079646,12073397,C19H17N1O10
418.087704,11770296,C19H18O10 13C1
418.108883,5237182,C16H22O12 13C1
418.116043,9804224,C20H21N1O9
418.124133,16144834,C20H22O9 13C1
418.16046,17471948,C21H26O8 13C1
418.196934,7191000,C22H30O7 13C1
419.024864,14867140,C18H12O12
419.027256,23911108,C18H12O12
419.042538,7969481,C22H12O9
419.048376,11262667,C15H16O14
419.061211,11197134,C19H16O11
419.063634,73259728,C19H16O11
419.078882,10509011,C23H16O8
419.08475,11705045,C16H20O13
419.100016,83352280,C20H20O10
419.103308,6773467,C13H24O15
419.115274,7240414,C24H20O7
419.136403,104192736,C21H24O9
419.172782,73063152,C22H28O8
419.209142,17881848,C23H32O7
420.028191,3476447,C17H12O12 13C1
420.030606,5962719,C17H12O12 13C1
420.058907,11410407,C18H15N1O11
420.066932,13523945,C18H16O11 13C1
420.095242,13802481,C19H19N1O10
420.103335,19045364,C19H20O10 13C1
420.13160800000003,6732795,C20H23N1O9
420.139762,24894462,C20H24O9 13C1
420.176178,16505864,C21H28O8 13C1
420.212543,3644434,C22H32O7 13C1
421.004095,10296556,C17H10O13
421.040463,15310070,C18H14O12
421.042901,55368952,C18H14O12
421.05816600000003,13507835,C22H14O9
421.079287,92396800,C19H18O11
421.094506,12295429,C23H18O8
421.100309,3312903,C19H19N1O9 17O1
421.115667,122936584,C20H22O10
421.13093,7478543,C24H22O7
421.152057,119659800,C21H26O9
421.188437,47111456,C22H30O8
422.03828,6979077,C17H13N1O12
422.043967,2915846,C17H14O12 13C1
422.046272,9158151,C17H14O12 13C1
422.061675,4808203,C21H14O9 13C1
422.074526,14720526,C18H17N1O11
422.082654,18570768,C18H18O11 13C1
422.09774,3286037,C22H18O8 13C1
422.11091,12025368,C19H21N1O10
422.119037,24108570,C19H22O10 13C1
422.147346,6413858,C20H25N1O9
422.155399,27352612,C20H26O9 13C1
422.191816,10493486,C21H30O8 13C1
423.019742,12476170,C17H12O13
423.022164,18161418,C17H12O13
423.037445,11902734,C21H12O10
423.056116,8666899,C18H16O12
423.058547,87154448,C18H16O12
423.073814,19275544,C22H16O9
423.077282,2891545,C17H17N1O11 13C1
423.09494,111927072,C19H20O11
423.106275,6512417,C27H20O3S1
423.110208,15310625,C23H20O8
423.131324,148102944,C20H24O10
423.146562,10559275,C24H24O7
423.158785,4169518,C19H26O9 13C2
423.167713,84467504,C21H28O9
423.183045,7307061,C25H28O6
423.204102,17030970,C22H32O8
424.053821,7962647,C17H15N1O12
424.061879,15736857,C17H16O12 13C1
424.077133,4554781,C21H16O9 13C1
424.090174,14196768,C18H19N1O11
424.098287,25288738,C18H20O11 13C1
424.113532,3538982,C22H20O8 13C1
424.126555,7241770,C19H23N1O10
424.134687,31842348,C19H24O10 13C1
424.171078,19259446,C20H28O9 13C1
424.207397,3870783,C21H32O8 13C1
425.037808,45539600,C17H14O13
425.053078,19964182,C21H14O10
425.074218,99344664,C18H18O12
425.08946100000003,24633630,C22H18O9
425.110594,127000872,C19H22O11
425.125868,19751208,C23H22O8
425.135989,3460395,C20H24O9 18O1
425.137946,3914027,C18H24O10 13C2
425.14698,108781872,C20H26O10
425.162245,14623025,C24H26O7
425.183392,30630198,C21H30O9
425.198626,7766331,C25H30O6
426.041164,8725004,C16H14O13 13C1
426.056513,2986512,C20H14O10 13C1
426.069461,9847315,C17H17N1O12
426.07754,20013590,C17H18O12 13C1
426.092833,4923929,C21H18O9 13C1
426.10587399999997,9536028,C18H21N1O11
426.11396,25125406,C18H22O11 13C1
426.129228,4817442,C22H22O8 13C1
426.150352,24240680,C19H26O10 13C1
426.165587,3957291,C23H26O7 13C1
426.18672,7258672,C20H30O9 13C1
427.017086,10175226,C16H12O14
427.032397,15557374,C20H12O11
427.053481,73130752,C17H16O13
427.068744,30827270,C21H16O10
427.089876,86827784,C18H20O12
427.105167,29319952,C22H20O9
427.10855,6349585,C15H24O14
427.126251,88793880,C19H24O11
427.141508,27386648,C23H24O8
427.162632,41739036,C20H28O10
427.177914,20013858,C24H28O7
427.199029,6857510,C21H32O9
427.214305,6308650,C25H32O6
428.035672,4039662,C19H12O11 13C1
428.056834,12690418,C16H16O13 13C1
428.072031,6345718,C20H16O10 13C1
428.093215,18146300,C17H20O12 13C1
428.108415,7824383,C21H20O9 13C1
428.129596,18736132,C18H24O11 13C1
428.14487,7570439,C22H24O8 13C1
428.166028,10200076,C19H28O10 13C1
428.181127,5006352,C23H28O7 13C1
429.011679,6702290,C19H10O12
429.032756,24143062,C16H14O14
429.045643,9438425,C20H14O11
429.048019,32367834,C20H14O11
429.069133,62186720,C17H18O13
429.084392,44000484,C21H18O10
429.105528,48293096,C18H22O12
429.120776,40101100,C22H22O9
429.141917,30270704,C19H26O11
429.157177,37774580,C23H26O8
429.178307,8021240,C20H30O10
429.193532,20030716,C24H30O7
429.229971,6178052,C25H34O6
430.036155,3438011,C15H14O14 13C1
430.051432,7222719,C19H14O11 13C1
430.072544,10069443,C16H18O13 13C1
430.079649,9643461,C20H17N1O10
430.087747,9831879,C20H18O10 13C1
430.108878,10143180,C17H22O12 13C1
430.115998,7054797,C21H21N1O9
430.1242,10208719,C21H22O9 13C1
430.145291,6161876,C18H26O11 13C1
430.160527,10536407,C22H26O8 13C1
430.196984,6751712,C23H30O7 13C1
431.024873,9766552,C19H12O12
431.027313,16705177,C19H12O12
431.048403,26601118,C16H16O14
431.061265,8832672,C20H16O11
431.063675,51046048,C20H16O11
431.084798,27911846,C17H20O13
431.100081,55502504,C21H20O10
431.103384,6932138,C14H24O15
431.121168,16869038,C18H24O12
431.136453,61859504,C22H24O9
431.157579,9217717,C19H28O11
431.172826,47244984,C23H28O8
431.2092,17917632,C24H32O7
432.030561,4052852,C18H12O12 13C1
432.051777,5560185,C15H16O14 13C1
432.058861,7284602,C19H15N1O11
432.067005,10233724,C19H16O11 13C1
432.088073,4155264,C16H20O13 13C1
432.095242,11593602,C20H19N1O10
432.103372,11495299,C20H20O10 13C1
432.124513,3417992,C17H24O12 13C1
432.131758,5904266,C21H23N1O9
432.139763,14542731,C21H24O9 13C1
432.176168,12322707,C22H28O8 13C1
432.212524,3827611,C23H32O7 13C1
433.004224,6752324,C18H10O13
433.040523,12494923,C19H14O12
433.042946,41904204,C19H14O12
433.058181,7907407,C23H14O9
433.064055,14084176,C16H18O14
433.079321,67561552,C20H18O11
433.094571,8046679,C24H18O8
433.100556,7080024,C17H22O13
433.115726,74508376,C21H22O10
433.130993,6547551,C25H22O7
433.152093,85911648,C22H26O9
433.188492,43608172,C23H30O8
433.224851,9857138,C24H34O7
434.046273,9095454,C18H14O12 13C1
434.074592,12757283,C19H17N1O11
434.082694,13003045,C19H18O11 13C1
434.110991,10070315,C20H21N1O10
434.119103,17295660,C20H22O10 13C1
434.155445,19736884,C21H26O9 13C1
434.191806,10496316,C22H30O8 13C1
435.019808,12593637,C18H12O13
435.022211,14035429,C18H12O13
435.037523,8407528,C22H12O10
435.056182,9021932,C19H16O12
435.058611,66578924,C19H16O12
435.073867,12052975,C23H16O9
435.094981,80931312,C20H20O11
435.110264,11127287,C24H20O8
435.131378,109308408,C21H24O10
435.146655,6699518,C25H24O7
435.167765,85780992,C22H28O9
435.204157,23980554,C23H32O8
436.053878,8186548,C18H15N1O12
436.061984,14363317,C18H16O12 13C1
436.090261,11586235,C19H19N1O11
436.098337,17590972,C19H20O11 13C1
436.126618,7645890,C20H23N1O10
436.134717,24767172,C20H24O10 13C1
436.171126,19933898,C21H28O9 13C1
436.207538,6064850,C22H32O8 13C1
437.035462,10152819,C18H14O13
437.03787,36498292,C18H14O13
437.053109,13888375,C22H14O10
437.074256,85388152,C19H18O12
437.089531,13364094,C23H18O9
437.110656,97643392,C20H22O11
437.125939,11922309,C24H22O8
437.147029,114158472,C21H26O10
437.162282,8833932,C25H26O7
437.183406,50850704,C22H30O9
437.219813,8416151,C23H34O8
438.041334,4820020,C17H14O13 13C1
438.056535,4172855,C21H14O10 13C1
438.069549,11103289,C18H17N1O12
438.077635,17148986,C18H18O12 13C1
438.092755,3296318,C22H18O9 13C1
438.105891,10021952,C19H21N1O11
438.113999,23194690,C19H22O11 13C1
438.150414,25816136,C20H26O10 13C1
438.186753,11856975,C21H30O9 13C1
439.017124,9260267,C17H12O14
439.032445,9022702,C21H12O11
439.053535,63958256,C18H16O13
439.068771,20114676,C22H16O10
439.089931,86699256,C19H20O12
439.105195,19852540,C23H20O9
439.126314,107080960,C20H24O11
439.141575,18050306,C24H24O8
439.16268,68807944,C21H28O10
439.177931,11971849,C25H28O7
439.199074,16526604,C22H32O9
440.056913,11955626,C17H16O13 13C1
440.072088,5787052,C21H16O10 13C1
440.0852,11922863,C18H19N1O12
440.09329,15822256,C18H20O12 13C1
440.108664,3820979,C22H20O9 13C1
440.12168,7114165,C19H23N1O11
440.129692,23391670,C19H24O11 13C1
440.166085,14265789,C20H28O10 13C1
440.181342,2952640,C24H28O7 13C1
440.202419,3395012,C21H32O9 13C1
441.032843,25914968,C17H14O14
441.04804,21261916,C21H14O11
441.06919,72674912,C18H18O13
441.084477,27979362,C22H18O10
441.105593,74051176,C19H22O12
441.120853,25685608,C23H22O9
441.141974,68087408,C20H26O11
441.157242,22376046,C24H26O8
441.178355,21917298,C21H30O10
441.193606,14069365,C25H30O7
442.036163,3964681,C16H14O14 13C1
442.05143,4357900,C20H14O11 13C1
442.07254,12562191,C17H18O13 13C1
442.087817,6156050,C21H18O10 13C1
442.108967,17035030,C18H22O12 13C1
442.124201,7253785,C22H22O9 13C1
442.145347,16428828,C19H26O11 13C1
442.160618,4824863,C23H26O8 13C1
442.181593,6311715,C20H30O10 13C1
442.196944,2957093,C24H30O7 13C1
443.024943,9228211,C20H12O12
443.027345,13496244,C20H12O12
443.048476,37482424,C17H16O14
443.061364,9007034,C21H16O11
443.063736,38924220,C21H16O11
443.084863,51703740,C18H20O13
443.100132,38727616,C22H20O10
443.121238,44298180,C19H24O12
443.13649,40759240,C23H24O9
443.157632,21721034,C20H28O11
443.172868,32763852,C24H28O8
443.20928,13692883,C25H32O7
444.030524,2871389,C19H12O12 13C1
444.051836,5902433,C16H16O14 13C1
444.067119,8319076,C20H16O11 13C1
444.08818,10694759,C17H20O13 13C1
444.09536,8810600,C21H19N1O10
444.103462,8695913,C21H20O10 13C1
444.124593,9826413,C18H24O12 13C1
444.139882,10367087,C22H24O9 13C1
444.161012,4501619,C19H28O11 13C1
444.176282,6500470,C23H28O8 13C1
444.212602,3444860,C24H32O7 13C1
445.027776,7901442,C16H14O15
445.04064,9949444,C20H14O12
445.043005,32731396,C20H14O12
445.064145,30634248,C17H18O14
445.079391,52687116,C21H18O11
445.100514,22180110,C18H22O13
445.115756,53211408,C22H22O10
445.119089,6787345,C15H26O15
445.136906,13463828,C19H26O12
445.152161,58847512,C23H26O9
445.188547,35615004,C24H30O8
445.224948,9662754,C25H34O7
446.04631,7147943,C19H14O12 13C1
446.067453,3998123,C16H18O14 13C1
446.074687,9523628,C20H17N1O11
446.082736,11170221,C20H18O11 13C1
446.103954,4747697,C17H22O13 13C1
446.111056,8843698,C21H21N1O10
446.119109,13119923,C21H22O10 13C1
446.155471,13169081,C22H26O9 13C1
446.191944,10760638,C23H30O8 13C1
447.019903,9704002,C19H12O13
447.022285,12431938,C19H12O13
447.043376,8172102,C16H16O15
447.056263,11678280,C20H16O12
447.058675,53408328,C20H16O12
447.073934,8172107,C24H16O9
447.079759,13939275,C17H20O14
447.095046,63173196,C21H20O11
447.110249,6935120,C25H20O8
447.116145,7795281,C18H24O13
447.131417,79295056,C22H24O10
447.167817,69857880,C23H28O9
447.204207,33190494,C24H32O8
448.053931,8090339,C19H15N1O12
448.062025,9835236,C19H16O12 13C1
448.090357,11809513,C20H19N1O11
448.098419,13775594,C20H20O11 13C1
448.126688,8991470,C21H23N1O10
448.134786,18510576,C21H24O10 13C1
448.171194,17789686,C22H28O9 13C1
448.20756,8295163,C23H32O8 13C1
449.035585,13251449,C19H14O13
449.037929,33059706,C19H14O13
449.053204,8065916,C23H14O10
449.074318,72676224,C20H18O12
449.089617,9704321,C24H18O9
449.110712,77919112,C21H22O11
449.126035,8516487,C25H22O8
449.147094,102364040,C22H26O10
449.162416,6230925,C26H26O7
449.183475,58127248,C23H30O9
449.219856,14807957,C24H34O8
450.041363,5686288,C18H14O13 13C1
450.069546,10376212,C19H17N1O12
450.077679,14496790,C19H18O12 13C1
450.105945,11940890,C20H21N1O11
450.114115,16036891,C20H22O11 13C1
450.142422,6460448,C21H25N1O10
450.150434,23622688,C21H26O10 13C1
450.186822,15938598,C22H30O9 13C1
450.223254,4121643,C23H34O8 13C1
451.014807,8860832,C18H12O14
451.032427,8475810,C22H12O11
451.051263,11728037,C19H16O13
451.05359,58061988,C19H16O13
451.068855,14939304,C23H16O10
451.089973,81654952,C20H20O12
451.105201,13415597,C24H20O9
451.126348,104461488,C21H24O11
451.141572,8877234,C25H24O8
451.162749,90830008,C22H28O10
451.177994,6804664,C26H28O7
451.199135,28308666,C23H32O9
452.056967,11547959,C18H16O13 13C1
452.072227,5031225,C22H16O10 13C1
452.085254,10376507,C19H19N1O12
452.093338,16102716,C19H20O12 13C1
452.121693,7394624,C20H23N1O11
452.129708,23098690,C20H24O11 13C1
452.166128,22771014,C21H28O10 13C1
452.202512,7157068,C22H32O9 13C1
453.032864,23918018,C18H14O14
453.04815,14431684,C22H14O11
453.069257,72414664,C19H18O13
453.084479,19756490,C23H18O10
453.105629,85128656,C20H22O12
453.120878,15939022,C24H22O9
453.142022,92534224,C21H26O11
453.157281,13743571,C25H26O8
453.17841,48035288,C22H30O10
453.193585,8353241,C26H30O7
453.214775,8705499,C23H34O9
454.036162,4261455,C17H14O14 13C1
454.072585,14661203,C18H18O13 13C1
454.087816,4679254,C22H18O10 13C1
454.100833,8926807,C19H21N1O12
454.109033,15234648,C19H22O12 13C1
454.124149,5076571,C23H22O9 13C1
454.145358,20739678,C20H26O11 13C1
454.16061,4863584,C24H26O8 13C1
454.181725,11081315,C21H30O10 13C1
455.027341,11212503,C21H12O12
455.048518,41580248,C18H16O14
455.063772,25294556,C22H16O11
455.084913,65205984,C19H20O13
455.100166,26801888,C23H20O10
455.12128,69596896,C20H24O12
455.136541,25458406,C24H24O9
455.157682,49346280,C21H28O11
455.172956,20248298,C25H28O8
455.194047,13334254,C22H32O10
455.209301,9967344,C26H32O7
456.051879,9639778,C17H16O14 13C1
456.067111,5371748,C21H16O11 13C1
456.088251,13875047,C18H20O13 13C1
456.10353,6772585,C22H20O10 13C1
456.124639,15497068,C19H24O12 13C1
456.139805,5764974,C23H24O9 13C1
456.161002,10155889,C20H28O11 13C1
456.176333,5666675,C24H28O8 13C1
456.197333,2815862,C21H32O10 13C1
457.02782,11270117,C17H14O15
457.043055,24049638,C21H14O12
457.064175,45676520,C18H18O14
457.079427,36304876,C22H18O11
457.100579,42858480,C19H22O13
457.115827,35387376,C23H22O10
457.136927,34994164,C20H26O12
457.152208,34830324,C24H26O9
457.173356,17020920,C21H30O11
457.188578,26408954,C25H30O8
457.224982,9967615,C26H34O7
458.046307,4479083,C20H14O12 13C1
458.067552,8460398,C17H18O14 13C1
458.082798,8919152,C21H18O11 13C1
458.103919,8067187,C18H22O13 13C1
458.111034,7166068,C22H21N1O10
458.119216,9173109,C22H22O10 13C1
458.140294,7624824,C19H26O12 13C1
458.155521,8779897,C23H26O9 13C1
458.176822,3188860,C20H30O11 13C1
458.191975,7829630,C24H30O8 13C1
459.019881,8648938,C20H12O13
459.043451,15907053,C17H16O15
459.056371,9648366,C21H16O12
459.058711,41416944,C21H16O12
459.079848,27785458,C18H20O14
459.095108,44038388,C22H20O11
459.116205,19790070,C19H24O13
459.131457,51968248,C23H24O10
459.152608,10918139,C20H28O12
459.167861,46528764,C24H28O9
459.204266,24869122,C25H32O8
459.240639,6469894,C26H36O7
460.04703,3292014,C16H16O15 13C1
460.062041,8722800,C20H16O12 13C1
460.08315,4651378,C17H20O14 13C1
460.090312,11843955,C21H19N1O11
460.098395,10467700,C21H20O11 13C1
460.11966,5089655,C18H24O13 13C1
460.126668,7715192,C22H23N1O10
460.134775,11270521,C22H24O10 13C1
460.17128,12237181,C23H28O9 13C1
460.207633,5036418,C24H32O8 13C1
461.035621,12761579,C20H14O13
461.037987,25197036,C20H14O13
461.059133,11598318,C17H18O15
461.074364,55572976,C21H18O12
461.089626,7920114,C25H18O9
461.095468,12270067,C18H22O14
461.110739,56883700,C22H22O11
461.131915,6015480,C19H26O13
461.147131,68286968,C23H26O10
461.183529,51182076,C24H30O9
461.21989,17644034,C25H34O8
462.041364,5061226,C19H14O13 13C1
462.069613,9943661,C20H17N1O12
462.077738,11336302,C20H18O12 13C1
462.106008,10041969,C21H21N1O11
462.11411,11795058,C21H22O11 13C1
462.142306,7060086,C22H25N1O10
462.15049,17562230,C22H26O10 13C1
462.186894,13761148,C23H30O9 13C1
462.223282,4696704,C24H34O8 13C1
463.017298,8125155,C19H12O14
463.051274,10607335,C20H16O13
463.053639,46856936,C20H16O13
463.068888,9190121,C24H16O10
463.090022,63109868,C21H20O12
463.10533,9419502,C25H20O9
463.126406,77527792,C22H24O11
463.162804,78314232,C23H28O10
463.199183,37714680,C24H32O9
463.235521,7494398,C25H36O8
464.057008,8158051,C19H16O13 13C1
464.085271,11803494,C20H19N1O12
464.093372,14351207,C20H20O12 13C1
464.121655,7953259,C21H23N1O11
464.129765,16907116,C21H24O11 13C1
464.166141,20609904,C22H28O10 13C1
464.202546,10500980,C23H32O9 13C1
465.030534,11590617,C19H14O14
465.032907,19741658,C19H14O14
465.048154,8879067,C23H14O11
465.069298,60423136,C20H18O13
465.084569,12991456,C24H18O10
465.105689,65141732,C21H22O12
465.120914,9878500,C25H22O9
465.14206,90962920,C22H26O11
465.157247,9378793,C26H26O8
465.17844,59964396,C23H30O10
465.193663,7068653,C27H30O7
465.214833,17628144,C24H34O9
466.036226,6138963,C18H14O14 13C1
466.072597,11402327,C19H18O13 13C1
466.088069,2874457,C23H18O10 13C1
466.10092,9018459,C20H21N1O12
466.109053,13827164,C20H22O12 13C1
466.145444,20020320,C21H26O11 13C1
466.181839,14859365,C22H30O10 13C1
466.21813,4758633,C23H34O9 13C1
467.024963,5893322,C22H12O12
467.048566,38501580,C19H16O14
467.063835,17022158,C23H16O11
467.084943,65731792,C20H20O13
467.100175,16465107,C24H20O10
467.121338,76348632,C21H24O12
467.136519,13221079,C25H24O9
467.157711,69467352,C22H28O11
467.172943,11680988,C26H28O8
467.19412,28966110,C23H32O10
467.209381,7191776,C27H32O7
468.051897,8805701,C18H16O14 13C1
468.06725,3296583,C22H16O11 13C1
468.088361,12975433,C19H20O13 13C1
468.10353,3415371,C23H20O10 13C1
468.116611,5885261,C20H23N1O12
468.124665,16399693,C20H24O12 13C1
468.140012,3235151,C24H24O9 13C1
468.161085,17055058,C21H28O11 13C1
468.197409,5324118,C22H32O10 13C1
469.027791,9616825,C18H14O15
469.043088,16793018,C22H14O12
469.064222,48430524,C19H18O14
469.079483,24739262,C23H18O11
469.100603,56950208,C20H22O13
469.115862,22019524,C24H22O10
469.137007,56556996,C21H26O12
469.152237,20921800,C25H26O9
469.173377,32341450,C22H30O11
469.188644,16235980,C26H30O8
469.209785,7396814,C23H34O10
469.225081,6282704,C27H34O7
470.046292,3169841,C21H14O12 13C1
470.067574,8953396,C18H18O14 13C1
470.082927,5656118,C22H18O11 13C1
470.103964,11861560,C19H22O13 13C1
470.119335,5889594,C23H22O10 13C1
470.140347,12287548,C20H26O12 13C1
470.155598,6463038,C24H26O9 13C1
470.176813,6348353,C21H30O11 13C1
470.191952,3038786,C25H30O8 13C1
471.022393,8699556,C21H12O13
471.043486,19218086,C18H16O15
471.058737,27360936,C22H16O12
471.079879,43187884,C19H20O14
471.095117,31981228,C23H20O11
471.116274,37093040,C20H24O13
471.13153,29720242,C24H24O10
471.152682,28114612,C21H28O12
471.167931,27557558,C25H28O9
471.189042,8601272,C22H32O11
471.204283,20184762,C26H32O8
471.240734,7077566,C27H36O7
472.046802,4456221,C17H16O15 13C1
472.061997,6299423,C21H16O12 13C1
472.083355,6553378,C18H20O14 13C1
472.098515,8052515,C22H20O11 13C1
472.119607,8806182,C19H24O13 13C1
472.126785,6381351,C23H23N1O10
472.134868,9461543,C23H24O10 13C1
472.156045,4775722,C20H28O12 13C1
472.171307,6086444,C24H28O9 13C1
472.207696,6430512,C25H32O8 13C1
473.035698,9404305,C21H14O13
473.038052,18923410,C21H14O13
473.059155,19693460,C18H18O15
473.074406,40107924,C22H18O12
473.095517,21462936,C19H22O14
473.11078,40271772,C23H22O11
473.131895,16596893,C20H26O13
473.147151,42106784,C24H26O10
473.168243,8159137,C21H30O12
473.183571,37453732,C25H30O9
473.220001,18022310,C26H34O8
474.041364,4681736,C20H14O13 13C1
474.06258,4591626,C17H18O15 13C1
474.077876,9011212,C21H18O12 13C1
474.099002,3964942,C18H22O14 13C1
474.106136,7438351,C22H21N1O11
474.114196,8527888,C22H22O11 13C1
474.134982,3047443,C19H26O13 13C1
474.150554,12451860,C23H26O10 13C1
474.186966,9576473,C24H30O9 13C1
474.223222,6152221,C25H34O8 13C1
475.014764,6930554,C20H12O14
475.051374,9748606,C21H16O13
475.053694,37585024,C21H16O13
475.074843,12320897,C18H20O15
475.090077,49676420,C22H20O12
475.111225,7200902,C19H24O14
475.12647,53215368,C23H24O11
475.147607,6865034,C20H28O13
475.162833,60489868,C24H28O10
475.19923,34308240,C25H32O9
475.235672,11763860,C26H36O8
476.057077,9806069,C20H16O13 13C1
476.085292,7471353,C21H19N1O12
476.093418,11747577,C21H20O12 13C1
476.121795,7274749,C22H23N1O11
476.129791,13467902,C22H24O11 13C1
476.166201,14385410,C23H28O10 13C1
476.202663,9445638,C24H32O9 13C1
476.238818,3109131,C25H36O8 13C1
477.030654,9912680,C20H14O14
477.032962,18252136,C20H14O14
477.069342,53018988,C21H18O13
477.084607,8356207,C25H18O10
477.105732,58851696,C22H22O12
477.120962,8085875,C26H22O9
477.142116,68092280,C23H26O11
477.178524,59113848,C24H30O10
477.214896,25198974,C25H34O9
478.036378,4731360,C19H14O14 13C1
478.072699,11829732,C20H18O13 13C1
478.100921,7733735,C21H21N1O12
478.109081,13697512,C21H22O12 13C1
478.145492,18383340,C22H26O11 13C1
478.181875,14156273,C23H30O10 13C1
478.21823,6382069,C24H34O9 13C1
479.025212,6079062,C23H12O12
479.0462,9232984,C20H16O14
479.048642,36733528,C20H16O14
479.063873,12010074,C24H16O11
479.084997,58786396,C21H20O13
479.100281,13435486,C25H20O10
479.121383,66126432,C22H24O12
479.136717,8913507,C26H24O9
479.15779,74646120,C23H28O11
479.173064,6529639,C27H28O8
479.19415299999997,41517672,C24H32O10
479.230498,9257582,C25H36O9
480.051923,9093840,C19H16O14 13C1
480.088365,13894357,C20H20O13 13C1
480.116609,7938776,C21H23N1O12
480.124794,14090969,C21H24O12 13C1
480.16115,16974558,C22H28O11 13C1
480.197537,11993826,C23H32O10 13C1
481.027952,10191686,C19H14O15
481.043168,9151304,C23H14O12
481.064253,50070348,C20H18O14
481.079543,16384844,C24H18O11
481.100657,57279312,C21H22O13
481.115928,13763409,C25H22O10
481.137051,67371856,C22H26O12
481.152333,10388309,C26H26O9
481.173462,52757336,C23H30O11
481.188695,9241434,C27H30O8
481.209817,17433436,C24H34O10
482.067602,11125701,C19H18O14 13C1
482.082956,4551623,C23H18O11 13C1
482.104,12452809,C20H22O13 13C1
482.11938,4260811,C24H22O10 13C1
482.140385,16204749,C21H26O12 13C1
482.176727,12174290,C22H30O11 13C1
482.213244,4637655,C23H34O10 13C1
483.04354,21726268,C19H16O15
483.05877,19809342,C23H16O12
483.079935,51053632,C20H20O14
483.095183,22053954,C24H20O11
483.116304,48956484,C21H24O13
483.13155,19039304,C25H24O10
483.152705,46335048,C22H28O12
483.167966,16565324,C26H28O9
483.189096,22316110,C23H32O11
483.204335,11928656,C27H32O8
484.046721,4867257,C18H16O15 13C1
484.061982,3724474,C22H16O12 13C1
484.083321,9061565,C19H20O14 13C1
484.098477,5981375,C23H20O11 13C1
484.119697,10405057,C20H24O13 13C1
484.13496,5481668,C24H24O10 13C1
484.156103,11379910,C21H28O12 13C1
484.171309,4429000,C25H28O9 13C1
484.192514,6046923,C22H32O11 13C1
484.207704,3372237,C26H32O8 13C1
485.038067,15320372,C22H14O13
485.059208,28607798,C19H18O15
485.074483,27886904,C23H18O12
485.095606,34637116,C20H22O14
485.110867,29852990,C24H22O11
485.131964,31065408,C21H26O13
485.14723300000003,30082370,C25H26O10
485.16837399999997,20038980,C22H30O12
485.183582,23954758,C26H30O9
485.219998,13534539,C27H34O8
486.041381,3237299,C21H14O13 13C1
486.062515,5350838,C18H18O15 13C1
486.077797,7849400,C22H18O12 13C1
486.098999,6563259,C19H22O14 13C1
486.114314,5793213,C23H22O11 13C1
486.135354,7505343,C20H26O13 13C1
486.150681,6489537,C24H26O10 13C1
486.171825,4830660,C21H30O12 13C1
486.186945,6112710,C25H30O9 13C1
486.223289,3589578,C26H34O8 13C1
487.038475,7939635,C18H16O16
487.053745,27526708,C22H16O13
487.074822,23889464,C19H20O15
487.090126,38372920,C23H20O12
487.111238,19236412,C20H24O14
487.126513,36832828,C24H24O11
487.147681,14698048,C21H28O13
487.162895,37586500,C25H28O10
487.199301,28083784,C26H32O9
487.235685,12355148,C27H36O8
488.057052,5920438,C21H16O13 13C1
488.078312,3251897,C18H20O15 13C1
488.093431,8529595,C22H20O12 13C1
488.114616,2815678,C19H24O14 13C1
488.1217,6637247,C23H23N1O11
488.129865,9053887,C23H24O11 13C1
488.150985,3026626,C20H28O13 13C1
488.166272,10806980,C24H28O10 13C1
488.202542,7358153,C25H32O9 13C1
488.239032,4228814,C26H36O8 13C1
489.033027,14485301,C21H14O14
489.054261,9119544,C18H18O16
489.06939,43714364,C22H18O13
489.090499,12142397,C19H22O15
489.105778,40699712,C23H22O12
489.126914,6285122,C20H26O14
